,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,sale_type,saleprice
540,20,RL,64.0,7406,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,684.0,1,0.0,515.0,1199.0,GasA,5,Y,5,0,0,1220,1.0,0.0,2,0,2,1,4,8,0,Attchd,2006,RFn,632.0,TA,TA,Y,105,54,0,0,0,0,0,7,New,194000
541,120,FV,66.759571,4538,Pave,3,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,1,0.0,306.0,1310.0,GasA,5,Y,5,0,0,1310,1.0,0.0,1,1,1,1,4,8,1,Attchd,2001,RFn,545.0,TA,TA,Y,277,45,0,0,0,0,0,7,WD ,285000
542,190,RL,62.0,10106,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,5,351.0,3,181.0,112.0,644.0,GasA,4,Y,5,547,0,1355,1.0,0.0,2,0,4,2,3,8,0,NA,NA,NA,0.0,NA,NA,Y,140,0,0,0,0,0,0,9,WD ,127500
543,60,RL,54.734375,13346,Pave,3,Lvl,4,CulDSac,1,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,728.0,1,0.0,367.0,1095.0,GasA,5,Y,5,1129,0,2295,1.0,0.0,2,1,4,1,4,8,1,Attchd,1992,RFn,590.0,TA,TA,Y,0,40,0,0,0,0,0,7,WD ,268000
544,70,RM,57.0,9639,Pave,4,Lvl,4,Inside,1,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1075.0,1075.0,GasA,5,Y,5,642,0,1798,0.0,0.0,2,1,4,1,3,8,0,Detchd,1935,Unf,342.0,TA,TA,N,0,0,160,0,0,0,0,5,WD ,137000
545,20,RL,54.734375,15387,Pave,3,Lvl,4,CulDSac,1,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,603.0,4,294.0,723.0,1620.0,GasA,5,Y,5,0,0,1620,0.0,0.0,2,0,4,1,4,8,1,Attchd,1967,Unf,578.0,TA,TA,Y,0,62,192,0,0,0,450,8,WD ,215000
546,20,RL,75.0,10050,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,288.0,1,0.0,928.0,1216.0,GasA,3,Y,5,0,0,1216,1.0,0.0,1,0,3,1,3,8,0,Attchd,1955,RFn,336.0,TA,TA,Y,0,0,0,0,0,0,0,8,WD ,129500
547,50,RM,66.759571,6240,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,896.0,896.0,GasA,4,Y,4,448,0,1344,0.0,0.0,1,0,3,1,3,8,0,Detchd,1936,Unf,240.0,Fa,TA,Y,200,114,0,0,0,0,0,4,WD ,115000
548,50,RL,45.0,7506,Pave,4,Lvl,4,Corner,1,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,Y,5,412,0,1159,0.0,0.0,1,0,3,1,3,8,0,Detchd,1932,Unf,288.0,Fa,TA,N,84,0,96,0,0,0,0,5,WD ,114000
549,20,RH,66.759571,8900,Pave,4,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,1056.0,1,0.0,0.0,1056.0,GasA,3,Y,5,0,0,1056,1.0,0.0,1,0,2,1,3,8,0,Detchd,1966,Unf,384.0,TA,TA,Y,0,42,0,0,0,0,0,11,WD ,107000
550,50,RL,80.0,8480,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,390.0,832.0,GasA,3,Y,5,384,0,1216,0.0,0.0,1,0,2,1,3,8,0,Detchd,1947,Unf,336.0,TA,TA,Y,158,0,102,0,0,0,0,10,COD,118500
551,50,RM,50.0,6000,Pave,4,Lvl,4,Corner,1,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,862.0,862.0,GasA,3,Y,5,208,0,1158,0.0,0.0,1,0,3,1,3,8,1,BuiltIn,1929,RFn,208.0,TA,TA,Y,0,0,112,0,0,0,0,7,WD ,120000
552,20,RL,74.0,8847,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,6,769.0,1,0.0,769.0,1538.0,GasA,5,Y,5,0,0,1538,1.0,0.0,2,0,3,1,4,8,0,Attchd,2005,RFn,484.0,TA,TA,Y,146,40,0,0,0,0,0,12,WD ,260000
553,20,RL,66.759571,8050,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,1,4,856.0,3,162.0,125.0,1143.0,GasA,3,Y,5,0,0,1143,1.0,0.0,1,0,3,1,3,8,0,Attchd,1959,RFn,308.0,TA,TA,Y,0,0,0,0,0,0,0,5,WD ,136000
554,20,RL,70.0,8294,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,858.0,858.0,GasA,3,Y,5,0,0,872,0.0,0.0,1,0,3,1,3,8,0,Detchd,1974,Unf,480.0,TA,TA,Y,0,0,0,0,0,0,0,6,WD ,123000
555,50,RM,66.759571,7920,Pave,3,Lvl,4,Inside,1,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,319.0,319.0,GasA,3,Y,4,371,0,1406,0.0,0.0,1,0,3,1,2,8,0,NA,NA,NA,0.0,NA,NA,N,0,144,0,0,0,0,0,3,WD ,89500
556,20,RL,100.0,18494,Pave,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1324.0,1324.0,GasA,5,Y,5,0,0,1324,0.0,0.0,2,0,3,1,4,8,0,Attchd,2005,Fin,430.0,TA,TA,Y,36,23,0,0,0,0,0,1,WD ,199500
557,20,RL,66.759571,7162,Pave,3,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3,3,1,1,0.0,1,0.0,876.0,876.0,GasA,3,Y,5,0,0,904,0.0,0.0,1,0,3,1,3,8,0,Attchd,1966,Unf,408.0,TA,TA,Y,0,0,0,0,0,0,0,12,WD ,109900
558,70,RL,53.0,10918,Pave,4,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,4,3,1,1,0.0,1,0.0,1276.0,1276.0,GasA,5,Y,5,804,0,2080,0.0,0.0,1,1,3,1,4,8,2,Detchd,1926,Unf,282.0,TA,TA,Y,0,0,0,0,145,0,0,6,WD ,234000
559,120,RM,37.0,4435,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,5,Y,5,0,0,848,1.0,0.0,1,0,1,1,4,8,1,Attchd,2004,RFn,420.0,TA,TA,Y,140,0,0,0,0,0,0,5,WD ,155900
560,50,RL,66.759571,11250,Pave,4,Lvl,4,Inside,1,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1104.0,1104.0,GasA,5,Y,4,684,0,1788,1.0,0.0,1,0,5,1,3,6,2,Attchd,1957,Unf,304.0,TA,TA,Y,120,0,0,0,0,0,0,11,WD ,161500
561,20,RL,54.734375,14375,Pave,3,Lvl,2,CulDSac,1,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111.0,3,354.0,354.0,819.0,GasA,4,Y,4,0,0,1344,0.0,1.0,1,0,3,1,4,8,1,Basment,1958,RFn,525.0,TA,TA,Y,0,118,0,0,233,0,0,1,COD,137500
562,190,RM,100.0,9045,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3,3,2,1,0.0,1,0.0,840.0,840.0,Grav,2,N,3,1128,0,2256,0.0,0.0,2,0,4,2,2,8,0,NA,NA,NA,0.0,NA,NA,N,0,18,18,0,0,0,0,6,WD ,76500
563,60,RL,97.0,10029,Pave,3,Lvl,4,Corner,1,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,4,3,PConc,4,3,1,6,831.0,1,0.0,320.0,1151.0,GasA,3,Y,5,896,0,2060,0.0,1.0,2,1,4,1,3,8,1,Attchd,1988,Unf,521.0,TA,TA,Y,0,228,0,0,192,0,0,9,WD ,211000
564,120,RH,34.0,4060,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,266.0,1,0.0,1139.0,1405.0,GasA,5,Y,5,0,0,1337,1.0,0.0,2,0,2,1,4,8,0,Attchd,1998,Fin,511.0,TA,TA,Y,144,68,0,0,0,0,0,8,COD,181000
565,80,RL,82.0,9020,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,4,3,312.0,5,539.0,276.0,1127.0,GasA,3,Y,5,0,0,1165,1.0,0.0,1,1,3,1,3,8,0,Attchd,1966,RFn,490.0,Gd,Gd,Y,0,129,0,0,0,0,0,5,WD ,174900
566,80,RL,96.0,11777,Pave,3,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,3,3,CBlock,3,3,3,2,328.0,5,551.0,285.0,1164.0,GasA,5,Y,5,0,0,1320,1.0,0.0,1,0,3,1,3,8,2,Attchd,1966,RFn,564.0,TA,TA,Y,160,68,240,0,0,0,0,5,WD ,164500
567,20,RL,70.0,10171,Pave,3,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,1,0.0,1515.0,1517.0,GasA,5,Y,5,0,0,1535,0.0,0.0,2,0,3,1,4,8,0,Attchd,2004,RFn,532.0,TA,TA,Y,0,0,0,0,0,0,0,3,WD ,214000
568,60,RL,80.0,10400,Pave,4,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,738.0,738.0,GasA,3,Y,5,767,0,2044,0.0,0.0,2,1,3,1,3,7,1,Attchd,1980,Unf,489.0,TA,TA,Y,28,73,0,0,0,0,0,3,WD ,185000
569,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,80.0,1,0.0,624.0,704.0,GasA,5,Y,5,512,0,1136,0.0,1.0,1,0,2,1,3,8,0,Detchd,1990,Unf,336.0,TA,TA,Y,0,365,80,0,0,0,0,8,WD ,123000
570,85,RL,54.734375,12150,Pave,3,Bnk,4,CulDSac,1,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,1,0.0,0.0,1001.0,GasA,3,Y,5,0,0,1299,1.0,0.0,2,0,2,1,4,8,1,BuiltIn,1979,RFn,486.0,TA,TA,Y,84,0,222,0,0,0,0,1,WD ,183500
571,160,FV,24.0,2645,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,5,Y,5,677,0,1441,0.0,0.0,2,1,2,1,4,8,0,Detchd,1999,Unf,492.0,TA,TA,Y,206,0,0,0,0,0,0,11,WD ,174000
572,20,RL,66.759571,22692,Pave,3,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,1,0.0,486.0,1073.0,GasA,3,Y,5,0,0,1630,0.0,0.0,2,0,3,1,3,5,1,Detchd,1953,Unf,649.0,TA,TA,P,0,64,0,0,0,0,0,3,COD,130000
573,70,RM,60.0,9600,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,2,16.0,1,0.0,712.0,728.0,GasA,5,Y,5,809,0,1641,0.0,1.0,1,1,3,1,5,8,1,Detchd,1925,Unf,546.0,Fa,TA,Y,0,0,234,0,0,0,0,8,WD ,178000
574,60,RL,74.0,13830,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,791.0,1,0.0,137.0,928.0,GasA,4,Y,5,701,0,1629,0.0,0.0,2,1,3,1,3,8,1,Attchd,1997,Fin,482.0,TA,TA,Y,212,34,0,0,0,0,0,3,WD ,189900
575,120,RM,66.759571,4435,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,Y,5,0,0,848,1.0,0.0,1,0,1,1,4,8,0,Attchd,2003,Fin,420.0,TA,TA,Y,140,0,0,0,0,0,0,6,WD ,144000
576,30,RM,83.25,5890,Pave,4,Lvl,4,Corner,1,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538.0,1,0.0,278.0,816.0,GasA,5,Y,5,0,0,816,0.0,0.0,1,0,2,1,3,8,0,Detchd,2002,Unf,432.0,TA,TA,Y,0,0,96,0,0,0,0,6,WD ,120500
577,20,RL,112.0,10859,Pave,4,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1097.0,1097.0,GasA,5,Y,5,0,0,1097,0.0,0.0,1,1,3,1,3,8,0,Attchd,1995,Unf,672.0,TA,TA,Y,392,64,0,0,0,0,0,6,WD ,145000
578,120,RL,41.0,5330,Pave,4,Lvl,4,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,1,0.0,298.0,1494.0,GasA,5,Y,5,0,0,1652,1.0,0.0,2,0,2,1,5,8,0,Attchd,2000,RFn,499.0,TA,TA,Y,96,48,0,0,0,0,0,8,WD ,251000
579,90,RL,72.0,10778,Pave,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,5,0,0,1768,0.0,0.0,2,0,4,2,3,8,0,NA,NA,NA,0.0,NA,NA,Y,0,0,0,0,0,0,0,4,WD ,136500
580,90,RL,74.0,6845,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,3,0,0,1152,0.0,0.0,2,0,2,2,3,8,0,NA,NA,NA,0.0,NA,NA,N,0,0,0,0,0,0,0,7,WD ,82500
581,30,I (all),109.0,21780,Grvl,4,Lvl,3,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,4,0,0,810,0.0,0.0,1,0,1,1,3,7,0,Detchd,1975,Unf,280.0,TA,TA,N,119,24,0,0,0,0,0,3,ConLD,57625
582,120,RL,80.0,10307,Pave,3,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,4,3,PConc,4,3,1,6,876.0,1,0.0,474.0,1350.0,GasA,5,Y,5,0,0,1358,1.0,0.0,2,0,2,1,4,8,1,Attchd,2008,RFn,484.0,TA,TA,Y,192,26,0,0,0,0,0,5,WD ,212500
583,120,RM,32.0,4500,Pave,4,Lvl,4,FR2,1,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,5,3,1,6,897.0,1,0.0,319.0,1216.0,GasA,5,Y,5,0,0,1216,1.0,0.0,2,0,2,1,3,8,0,Attchd,1998,Unf,402.0,TA,TA,Y,0,125,0,0,0,0,0,5,WD ,164000
584,50,RM,75.0,9060,Pave,4,Lvl,4,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,967.0,967.0,GasA,4,Y,5,671,0,1638,0.0,0.0,2,0,4,1,4,8,0,Detchd,1957,Unf,384.0,TA,TA,Y,0,21,0,0,0,0,0,4,WD ,139000
585,160,FV,24.0,2160,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,Y,5,628,0,1252,1.0,0.0,2,1,2,1,4,8,0,Detchd,1999,Unf,462.0,TA,TA,Y,0,48,0,0,0,0,0,3,WD ,160000
586,85,RL,70.0,7669,Pave,4,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,PConc,4,3,3,6,718.0,2,110.0,0.0,828.0,GasA,3,Y,5,0,0,883,1.0,0.0,1,0,2,1,3,8,1,Detchd,1998,Unf,698.0,TA,TA,Y,100,32,0,0,0,0,0,6,WD ,149000
587,20,RL,62.0,9858,Pave,4,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,510.0,1,0.0,354.0,864.0,GasA,3,Y,5,0,0,874,1.0,0.0,1,0,3,1,3,8,0,Attchd,1968,RFn,288.0,TA,TA,Y,33,0,0,0,0,0,600,11,WD ,130000
588,70,RM,50.0,10300,Pave,3,Bnk,4,Inside,1,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,5,808,0,1710,0.0,0.0,2,0,3,1,3,8,0,Detchd,1990,Unf,480.0,TA,TA,Y,12,11,64,0,0,0,0,4,WD ,140000
589,20,FV,65.0,8125,Pave,4,Lvl,4,Corner,1,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1836.0,1836.0,GasA,5,Y,5,0,0,1836,0.0,0.0,2,0,3,1,4,8,1,Attchd,2009,Fin,517.0,TA,TA,Y,0,175,0,0,0,0,0,10,New,264500
590,20,RL,69.0,14850,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,895.0,1,0.0,197.0,1092.0,GasA,3,Y,4,0,0,1092,1.0,0.0,1,0,2,1,3,8,1,Attchd,1957,Fin,299.0,TA,TA,Y,268,0,0,0,122,0,0,5,WD ,141000
591,120,FV,35.0,4274,Pave,3,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1106.0,1,0.0,135.0,1241.0,GasA,5,Y,5,0,0,1241,1.0,0.0,1,1,1,1,4,8,0,Attchd,2007,Fin,569.0,TA,TA,Y,0,116,0,0,0,0,0,11,New,199900
592,20,RL,80.0,9650,Pave,4,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,1,0.0,664.0,1350.0,GasA,3,Y,5,0,0,1334,0.0,1.0,2,0,2,1,3,8,1,Attchd,1977,RFn,630.0,TA,TA,Y,0,16,0,0,0,0,0,4,WD ,167900
593,20,RL,54.734375,14585,Pave,3,Lvl,4,CulDSac,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,5,Y,5,0,0,1429,0.0,1.0,1,0,3,1,4,8,2,Attchd,1960,Unf,572.0,TA,TA,Y,216,110,0,0,0,0,0,6,WD ,181900
594,20,FV,75.0,9000,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,1,0.0,488.0,1566.0,GasA,5,Y,5,0,0,1566,1.0,0.0,2,0,3,1,4,8,0,Attchd,2008,RFn,750.0,TA,TA,Y,144,168,0,0,0,0,0,4,WD ,262500
595,60,RL,66.759571,13774,Pave,3,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,3,4,PConc,4,3,1,6,432.0,1,0.0,476.0,908.0,GasA,5,Y,5,972,0,2288,0.0,0.0,1,2,4,1,4,8,2,Attchd,1977,RFn,520.0,TA,TA,Y,321,72,0,0,156,0,0,11,WD ,230000
596,120,FV,50.0,5119,Pave,3,Lvl,4,CulDSac,1,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,5,Y,5,0,0,1709,1.0,0.0,2,0,2,1,4,8,1,Attchd,1999,Fin,506.0,TA,TA,Y,97,65,0,0,0,0,0,1,CWD,328900
597,20,RL,71.0,9254,Pave,3,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,6,119.0,1,0.0,1602.0,1721.0,GasA,5,Y,5,0,0,1721,1.0,0.0,2,0,3,1,4,8,0,Attchd,2005,RFn,554.0,TA,TA,Y,168,27,0,0,0,0,0,1,WD ,232698
598,20,RL,95.0,10324,Pave,3,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4,3,3,6,872.0,1,0.0,382.0,1254.0,GasA,5,Y,5,0,0,1254,1.0,0.0,2,0,2,1,4,8,0,Attchd,2008,RFn,810.0,TA,TA,Y,168,92,0,0,0,0,0,3,WD ,221800
599,50,RL,63.0,8375,Pave,4,Lvl,4,Corner,1,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,1,0.0,240.0,576.0,GasA,4,Y,5,486,0,1350,1.0,0.0,1,1,2,1,4,7,0,2Types,1973,Unf,627.0,TA,TA,N,0,0,0,0,0,0,0,6,WD ,152400
600,20,RL,75.0,9750,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1630.0,1630.0,GasA,5,Y,5,0,0,1630,0.0,0.0,2,0,3,1,4,8,1,Attchd,2000,Unf,451.0,TA,TA,Y,74,234,0,0,0,0,0,10,WD ,213000
